Entity,Code,Year,Multiparty elections (best estimate) (re-estimate)
Jordan,JOR,2003,1
Jordan,JOR,2004,1
Jordan,JOR,2005,1
Jordan,JOR,2006,1
Jordan,JOR,2007,1
Jordan,JOR,2008,1
Jordan,JOR,2009,1
Jordan,JOR,2010,1
Jordan,JOR,2011,1
Jordan,JOR,2012,1
Jordan,JOR,2013,1
Jordan,JOR,2014,1
Jordan,JOR,2015,1
Jordan,JOR,2016,1
Jordan,JOR,2017,1
Jordan,JOR,2018,1
Jordan,JOR,2019,1
Jordan,JOR,2020,1
Jordan,JOR,2021,1
Jordan,JOR,2022,1
Jordan,JOR,2023,1
Kazakhstan,KAZ,1917,1
Kazakhstan,KAZ,1918,1
Kazakhstan,KAZ,1919,1
Kazakhstan,KAZ,1920,1
Kazakhstan,KAZ,1921,1
Kazakhstan,KAZ,1922,1
Kazakhstan,KAZ,1923,1
Kazakhstan,KAZ,1924,1
Kazakhstan,KAZ,1925,1
Kazakhstan,KAZ,1926,1
Kazakhstan,KAZ,1927,1
Kazakhstan,KAZ,1928,1
Kazakhstan,KAZ,1929,1
Kazakhstan,KAZ,1930,1
Kazakhstan,KAZ,1931,1
Kazakhstan,KAZ,1932,1
Kazakhstan,KAZ,1933,1
Kazakhstan,KAZ,1934,1
Kazakhstan,KAZ,1935,1
Kazakhstan,KAZ,1936,1
Kazakhstan,KAZ,1937,0
Kazakhstan,KAZ,1938,0
Kazakhstan,KAZ,1939,0
Kazakhstan,KAZ,1940,0
Kazakhstan,KAZ,1941,0
Kazakhstan,KAZ,1942,0
Kazakhstan,KAZ,1943,0
Kazakhstan,KAZ,1944,0
Kazakhstan,KAZ,1945,0
Kazakhstan,KAZ,1946,0
Kazakhstan,KAZ,1947,0
Kazakhstan,KAZ,1948,0
Kazakhstan,KAZ,1949,0
Kazakhstan,KAZ,1950,0
Kazakhstan,KAZ,1951,0
Kazakhstan,KAZ,1952,0
Kazakhstan,KAZ,1953,0
Kazakhstan,KAZ,1954,0
Kazakhstan,KAZ,1955,0
Kazakhstan,KAZ,1956,0
Kazakhstan,KAZ,1957,0
Kazakhstan,KAZ,1958,0
Kazakhstan,KAZ,1959,0
Kazakhstan,KAZ,1960,0
Kazakhstan,KAZ,1961,0
Kazakhstan,KAZ,1962,0
Kazakhstan,KAZ,1963,0
Kazakhstan,KAZ,1964,0
Kazakhstan,KAZ,1965,0
Kazakhstan,KAZ,1966,0
Kazakhstan,KAZ,1967,0
Kazakhstan,KAZ,1968,0
Kazakhstan,KAZ,1969,0
Kazakhstan,KAZ,1970,0
Kazakhstan,KAZ,1971,0
Kazakhstan,KAZ,1972,0
Kazakhstan,KAZ,1973,0
Kazakhstan,KAZ,1974,0
Kazakhstan,KAZ,1975,0
Kazakhstan,KAZ,1976,0
Kazakhstan,KAZ,1977,0
Kazakhstan,KAZ,1978,0
Kazakhstan,KAZ,1979,0
Kazakhstan,KAZ,1980,0
Kazakhstan,KAZ,1981,0
Kazakhstan,KAZ,1982,0
Kazakhstan,KAZ,1983,0
Kazakhstan,KAZ,1984,0
Kazakhstan,KAZ,1985,0
Kazakhstan,KAZ,1986,0
Kazakhstan,KAZ,1987,0
Kazakhstan,KAZ,1988,0
Kazakhstan,KAZ,1989,1
Kazakhstan,KAZ,1990,0
Kazakhstan,KAZ,1991,0
Kazakhstan,KAZ,1992,0
Kazakhstan,KAZ,1993,0
Kazakhstan,KAZ,1994,1
Kazakhstan,KAZ,1995,1
Kazakhstan,KAZ,1996,1
Kazakhstan,KAZ,1997,1
Kazakhstan,KAZ,1998,1
Kazakhstan,KAZ,1999,1
Kazakhstan,KAZ,2000,1
Kazakhstan,KAZ,2001,1
Kazakhstan,KAZ,2002,1
Kazakhstan,KAZ,2003,1
Kazakhstan,KAZ,2004,1
Kazakhstan,KAZ,2005,1
Kazakhstan,KAZ,2006,1
Kazakhstan,KAZ,2007,1
Kazakhstan,KAZ,2008,1
Kazakhstan,KAZ,2009,1
Kazakhstan,KAZ,2010,1
Kazakhstan,KAZ,2011,1
Kazakhstan,KAZ,2012,1
Kazakhstan,KAZ,2013,1
Kazakhstan,KAZ,2014,1
Kazakhstan,KAZ,2015,1
Kazakhstan,KAZ,2016,1
Kazakhstan,KAZ,2017,1
Kazakhstan,KAZ,2018,1
Kazakhstan,KAZ,2019,1
Kazakhstan,KAZ,2020,1
Kazakhstan,KAZ,2021,1
Kazakhstan,KAZ,2022,1
Kazakhstan,KAZ,2023,1
Kenya,KEN,1920,0
Kenya,KEN,1921,0
Kenya,KEN,1922,0
Kenya,KEN,1923,0
Kenya,KEN,1924,0
Kenya,KEN,1925,0
Kenya,KEN,1926,0
Kenya,KEN,1927,0
Kenya,KEN,1928,0
Kenya,KEN,1929,0
Kenya,KEN,1930,0
Kenya,KEN,1931,0
Kenya,KEN,1932,0
Kenya,KEN,1933,0
Kenya,KEN,1934,0
Kenya,KEN,1935,0
Kenya,KEN,1936,0
Kenya,KEN,1937,0
Kenya,KEN,1938,0
Kenya,KEN,1939,0
Kenya,KEN,1940,0
Kenya,KEN,1941,0
Kenya,KEN,1942,0
Kenya,KEN,1943,0
Kenya,KEN,1944,0
Kenya,KEN,1945,0
Kenya,KEN,1946,0
Kenya,KEN,1947,0
Kenya,KEN,1948,0
Kenya,KEN,1949,0
Kenya,KEN,1950,0
Kenya,KEN,1951,0
Kenya,KEN,1952,0
Kenya,KEN,1953,0
Kenya,KEN,1954,0
Kenya,KEN,1955,0
Kenya,KEN,1956,1
Kenya,KEN,1957,1
Kenya,KEN,1958,1
Kenya,KEN,1959,1
Kenya,KEN,1960,1
Kenya,KEN,1961,1
Kenya,KEN,1962,1
Kenya,KEN,1963,1
Kenya,KEN,1964,1
Kenya,KEN,1965,1
Kenya,KEN,1966,1
Kenya,KEN,1967,1
Kenya,KEN,1968,1
Kenya,KEN,1969,1
Kenya,KEN,1970,1
Kenya,KEN,1971,1
Kenya,KEN,1972,1
Kenya,KEN,1973,1
Kenya,KEN,1974,0
Kenya,KEN,1975,0
Kenya,KEN,1976,0
Kenya,KEN,1977,0
Kenya,KEN,1978,0
Kenya,KEN,1979,0
Kenya,KEN,1980,0
Kenya,KEN,1981,0
Kenya,KEN,1982,0
Kenya,KEN,1983,0
Kenya,KEN,1984,0
Kenya,KEN,1985,0
Kenya,KEN,1986,0
Kenya,KEN,1987,0
Kenya,KEN,1988,1
Kenya,KEN,1989,1
Kenya,KEN,1990,1
Kenya,KEN,1991,1
Kenya,KEN,1992,1
Kenya,KEN,1993,1
Kenya,KEN,1994,1
Kenya,KEN,1995,1
Kenya,KEN,1996,1
Kenya,KEN,1997,1
Kenya,KEN,1998,1
Kenya,KEN,1999,1
Kenya,KEN,2000,1
Kenya,KEN,2001,1
Kenya,KEN,2002,1
Kenya,KEN,2003,1
Kenya,KEN,2004,1
Kenya,KEN,2005,1
Kenya,KEN,2006,1
Kenya,KEN,2007,1
Kenya,KEN,2008,1
Kenya,KEN,2009,1
Kenya,KEN,2010,1
Kenya,KEN,2011,1
Kenya,KEN,2012,1
Kenya,KEN,2013,1
Kenya,KEN,2014,1
Kenya,KEN,2015,1
Kenya,KEN,2016,1
Kenya,KEN,2017,1
Kenya,KEN,2018,1
Kenya,KEN,2019,1
Kenya,KEN,2020,1
Kenya,KEN,2021,1
Kenya,KEN,2022,1
Kenya,KEN,2023,1
Kosovo,OWID_KOS,2001,1
Kosovo,OWID_KOS,2002,1
Kosovo,OWID_KOS,2003,1
Kosovo,OWID_KOS,2004,1
Kosovo,OWID_KOS,2005,1
Kosovo,OWID_KOS,2006,1
Kosovo,OWID_KOS,2007,1
Kosovo,OWID_KOS,2008,1
Kosovo,OWID_KOS,2009,1
Kosovo,OWID_KOS,2010,1
Kosovo,OWID_KOS,2011,1
Kosovo,OWID_KOS,2012,1
Kosovo,OWID_KOS,2013,1
Kosovo,OWID_KOS,2014,1
Kosovo,OWID_KOS,2015,1
Kosovo,OWID_KOS,2016,1
Kosovo,OWID_KOS,2017,1
Kosovo,OWID_KOS,2018,1
Kosovo,OWID_KOS,2019,1
Kosovo,OWID_KOS,2020,1
Kosovo,OWID_KOS,2021,1
Kosovo,OWID_KOS,2022,1
Kosovo,OWID_KOS,2023,1
Kuwait,KWT,1961,0
Kuwait,KWT,1962,0
Kuwait,KWT,1963,0
Kuwait,KWT,1964,0
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1990,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0
Kuwait,KWT,2014,0
Kuwait,KWT,2015,0
Kuwait,KWT,2016,0
Kuwait,KWT,2017,0
Kuwait,KWT,2018,0
Kuwait,KWT,2019,0
Kuwait,KWT,2020,0
Kuwait,KWT,2021,0
Kuwait,KWT,2022,1
Kuwait,KWT,2023,1
Kyrgyzstan,KGZ,1917,1
Kyrgyzstan,KGZ,1918,1
Kyrgyzstan,KGZ,1919,1
Kyrgyzstan,KGZ,1920,1
Kyrgyzstan,KGZ,1921,1
Kyrgyzstan,KGZ,1922,1
Kyrgyzstan,KGZ,1923,1
Kyrgyzstan,KGZ,1924,1
Kyrgyzstan,KGZ,1925,1
Kyrgyzstan,KGZ,1926,1
Kyrgyzstan,KGZ,1927,1
Kyrgyzstan,KGZ,1928,1
Kyrgyzstan,KGZ,1929,1
Kyrgyzstan,KGZ,1930,1
Kyrgyzstan,KGZ,1931,1
Kyrgyzstan,KGZ,1932,1
Kyrgyzstan,KGZ,1933,1
Kyrgyzstan,KGZ,1934,1
Kyrgyzstan,KGZ,1935,1
Kyrgyzstan,KGZ,1936,1
Kyrgyzstan,KGZ,1937,0
Kyrgyzstan,KGZ,1938,0
Kyrgyzstan,KGZ,1939,0
Kyrgyzstan,KGZ,1940,0
Kyrgyzstan,KGZ,1941,0
Kyrgyzstan,KGZ,1942,0
Kyrgyzstan,KGZ,1943,0
Kyrgyzstan,KGZ,1944,0
Kyrgyzstan,KGZ,1945,0
Kyrgyzstan,KGZ,1946,0
Kyrgyzstan,KGZ,1947,0
Kyrgyzstan,KGZ,1948,0
Kyrgyzstan,KGZ,1949,0
Kyrgyzstan,KGZ,1950,0
Kyrgyzstan,KGZ,1951,0
Kyrgyzstan,KGZ,1952,0
Kyrgyzstan,KGZ,1953,0
Kyrgyzstan,KGZ,1954,0
Kyrgyzstan,KGZ,1955,0
Kyrgyzstan,KGZ,1956,0
Kyrgyzstan,KGZ,1957,0
Kyrgyzstan,KGZ,1958,0
Kyrgyzstan,KGZ,1959,0
Kyrgyzstan,KGZ,1960,0
Kyrgyzstan,KGZ,1961,0
Kyrgyzstan,KGZ,1962,0
Kyrgyzstan,KGZ,1963,0
Kyrgyzstan,KGZ,1964,0
Kyrgyzstan,KGZ,1965,0
Kyrgyzstan,KGZ,1966,0
Kyrgyzstan,KGZ,1967,0
Kyrgyzstan,KGZ,1968,0
Kyrgyzstan,KGZ,1969,0
Kyrgyzstan,KGZ,1970,0
Kyrgyzstan,KGZ,1971,0
Kyrgyzstan,KGZ,1972,0
Kyrgyzstan,KGZ,1973,0
Kyrgyzstan,KGZ,1974,0
Kyrgyzstan,KGZ,1975,0
Kyrgyzstan,KGZ,1976,0
Kyrgyzstan,KGZ,1977,0
Kyrgyzstan,KGZ,1978,0
Kyrgyzstan,KGZ,1979,0
Kyrgyzstan,KGZ,1980,0
Kyrgyzstan,KGZ,1981,0
Kyrgyzstan,KGZ,1982,0
Kyrgyzstan,KGZ,1983,0
Kyrgyzstan,KGZ,1984,0
Kyrgyzstan,KGZ,1985,0
Kyrgyzstan,KGZ,1986,0
Kyrgyzstan,KGZ,1987,0
Kyrgyzstan,KGZ,1988,0
Kyrgyzstan,KGZ,1989,1
Kyrgyzstan,KGZ,1990,0
Kyrgyzstan,KGZ,1991,0
Kyrgyzstan,KGZ,1992,0
Kyrgyzstan,KGZ,1993,0
Kyrgyzstan,KGZ,1994,0
Kyrgyzstan,KGZ,1995,0
Kyrgyzstan,KGZ,1996,0
Kyrgyzstan,KGZ,1997,0
Kyrgyzstan,KGZ,1998,0
Kyrgyzstan,KGZ,1999,0
Kyrgyzstan,KGZ,2000,1
Kyrgyzstan,KGZ,2001,1
Kyrgyzstan,KGZ,2002,1
Kyrgyzstan,KGZ,2003,1
Kyrgyzstan,KGZ,2004,1
Kyrgyzstan,KGZ,2005,1
Kyrgyzstan,KGZ,2006,1
Kyrgyzstan,KGZ,2007,1
Kyrgyzstan,KGZ,2008,1
Kyrgyzstan,KGZ,2009,1
Kyrgyzstan,KGZ,2010,1
Kyrgyzstan,KGZ,2011,1
Kyrgyzstan,KGZ,2012,1
Kyrgyzstan,KGZ,2013,1
Kyrgyzstan,KGZ,2014,1
Kyrgyzstan,KGZ,2015,1
Kyrgyzstan,KGZ,2016,1
Kyrgyzstan,KGZ,2017,1
Kyrgyzstan,KGZ,2018,1
Kyrgyzstan,KGZ,2019,1
Kyrgyzstan,KGZ,2020,1
Kyrgyzstan,KGZ,2021,1
Kyrgyzstan,KGZ,2022,1
Kyrgyzstan,KGZ,2023,1
Laos,LAO,1946,1
Laos,LAO,1947,1
Laos,LAO,1948,1
Laos,LAO,1949,1
Laos,LAO,1950,1
Laos,LAO,1951,1
Laos,LAO,1952,1
Laos,LAO,1953,1
Laos,LAO,1954,1
Laos,LAO,1955,1
Laos,LAO,1956,1
Laos,LAO,1957,1
Laos,LAO,1958,1
Laos,LAO,1959,1
Laos,LAO,1960,1
Laos,LAO,1961,1
Laos,LAO,1962,1
Laos,LAO,1963,1
Laos,LAO,1964,1
Laos,LAO,1965,1
Laos,LAO,1966,1
Laos,LAO,1967,1
Laos,LAO,1968,1
Laos,LAO,1969,1
Laos,LAO,1970,1
Laos,LAO,1971,1
Laos,LAO,1972,1
Laos,LAO,1973,1
Laos,LAO,1974,1
Laos,LAO,1975,1
Laos,LAO,1989,0
Laos,LAO,1990,0
Laos,LAO,1991,0
Laos,LAO,1992,0
Laos,LAO,1993,0
Laos,LAO,1994,0
Laos,LAO,1995,0
Laos,LAO,1996,0
Laos,LAO,1997,0
Laos,LAO,1998,0
Laos,LAO,1999,0
Laos,LAO,2000,0
Laos,LAO,2001,0
Laos,LAO,2002,0
Laos,LAO,2003,0
Laos,LAO,2004,0
Laos,LAO,2005,0
Laos,LAO,2006,0
Laos,LAO,2007,0
Laos,LAO,2008,0
Laos,LAO,2009,0
Laos,LAO,2010,0
Laos,LAO,2011,0
Laos,LAO,2012,0
Laos,LAO,2013,0
Laos,LAO,2014,0
Laos,LAO,2015,0
Laos,LAO,2016,0
Laos,LAO,2017,0
Laos,LAO,2018,0
Laos,LAO,2019,0
Laos,LAO,2020,0
Laos,LAO,2021,0
Laos,LAO,2022,0
Laos,LAO,2023,0
Latvia,LVA,1917,1
Latvia,LVA,1918,1
Latvia,LVA,1919,1
Latvia,LVA,1920,1
Latvia,LVA,1921,1
Latvia,LVA,1922,1
Latvia,LVA,1923,1
Latvia,LVA,1924,1
Latvia,LVA,1925,1
Latvia,LVA,1926,1
Latvia,LVA,1927,1
Latvia,LVA,1928,1
Latvia,LVA,1929,1
Latvia,LVA,1930,1
Latvia,LVA,1931,1
Latvia,LVA,1932,1
Latvia,LVA,1933,1
Latvia,LVA,1934,1
Latvia,LVA,1940,0
Latvia,LVA,1941,0
Latvia,LVA,1942,0
Latvia,LVA,1943,0
Latvia,LVA,1944,0
Latvia,LVA,1945,0
Latvia,LVA,1946,0
Latvia,LVA,1947,0
Latvia,LVA,1948,0
Latvia,LVA,1949,0
Latvia,LVA,1950,0
Latvia,LVA,1951,0
Latvia,LVA,1952,0
Latvia,LVA,1953,0
Latvia,LVA,1954,0
Latvia,LVA,1955,0
Latvia,LVA,1956,0
Latvia,LVA,1957,0
Latvia,LVA,1958,0
Latvia,LVA,1959,0
Latvia,LVA,1960,0
Latvia,LVA,1961,0
Latvia,LVA,1962,0
Latvia,LVA,1963,0
Latvia,LVA,1964,0
Latvia,LVA,1965,0
Latvia,LVA,1966,0
Latvia,LVA,1967,0
Latvia,LVA,1968,0
Latvia,LVA,1969,0
Latvia,LVA,1970,0
Latvia,LVA,1971,0
Latvia,LVA,1972,0
Latvia,LVA,1973,0
Latvia,LVA,1974,0
Latvia,LVA,1975,0
Latvia,LVA,1976,0
Latvia,LVA,1977,0
Latvia,LVA,1978,0
Latvia,LVA,1979,0
Latvia,LVA,1980,0
Latvia,LVA,1981,0
Latvia,LVA,1982,0
Latvia,LVA,1983,0
Latvia,LVA,1984,0
Latvia,LVA,1985,0
Latvia,LVA,1986,0
Latvia,LVA,1987,0
Latvia,LVA,1988,0
Latvia,LVA,1989,1
Latvia,LVA,1990,1
Latvia,LVA,1991,1
Latvia,LVA,1992,1
Latvia,LVA,1993,1
Latvia,LVA,1994,1
Latvia,LVA,1995,1
Latvia,LVA,1996,1
Latvia,LVA,1997,1
Latvia,LVA,1998,1
Latvia,LVA,1999,1
Latvia,LVA,2000,1
Latvia,LVA,2001,1
Latvia,LVA,2002,1
Latvia,LVA,2003,1
Latvia,LVA,2004,1
Latvia,LVA,2005,1
Latvia,LVA,2006,1
Latvia,LVA,2007,1
Latvia,LVA,2008,1
Latvia,LVA,2009,1
Latvia,LVA,2010,1
Latvia,LVA,2011,1
Latvia,LVA,2012,1
Latvia,LVA,2013,1
Latvia,LVA,2014,1
Latvia,LVA,2015,1
Latvia,LVA,2016,1
Latvia,LVA,2017,1
Latvia,LVA,2018,1
Latvia,LVA,2019,1
Latvia,LVA,2020,1
Latvia,LVA,2021,1
Latvia,LVA,2022,1
Latvia,LVA,2023,1
Lebanon,LBN,1943,1
Lebanon,LBN,1944,1
Lebanon,LBN,1945,1
Lebanon,LBN,1946,1
Lebanon,LBN,1947,1
Lebanon,LBN,1948,1
Lebanon,LBN,1949,1
Lebanon,LBN,1950,1
Lebanon,LBN,1951,1
Lebanon,LBN,1952,1
Lebanon,LBN,1953,1
Lebanon,LBN,1954,1
Lebanon,LBN,1955,1
Lebanon,LBN,1956,1
Lebanon,LBN,1957,1
Lebanon,LBN,1958,1
Lebanon,LBN,1959,1
Lebanon,LBN,1960,1
Lebanon,LBN,1961,1
Lebanon,LBN,1962,1
Lebanon,LBN,1963,1
Lebanon,LBN,1964,1
Lebanon,LBN,1965,1
Lebanon,LBN,1966,1
Lebanon,LBN,1967,1
Lebanon,LBN,1968,1
Lebanon,LBN,1969,1
Lebanon,LBN,1970,1
Lebanon,LBN,1971,1
Lebanon,LBN,1972,1
Lebanon,LBN,1973,1
Lebanon,LBN,1974,1
Lebanon,LBN,1975,1
Lebanon,LBN,1976,1
Lebanon,LBN,1977,1
Lebanon,LBN,1978,1
Lebanon,LBN,1979,1
Lebanon,LBN,1980,1
Lebanon,LBN,1981,1
Lebanon,LBN,1982,1
Lebanon,LBN,1983,1
Lebanon,LBN,1984,1
Lebanon,LBN,1985,1
Lebanon,LBN,1986,1
Lebanon,LBN,1987,1
Lebanon,LBN,1988,1
Lebanon,LBN,1989,1
Lebanon,LBN,1990,1
Lebanon,LBN,1991,1
Lebanon,LBN,1992,1
Lebanon,LBN,1993,1
Lebanon,LBN,1994,1
Lebanon,LBN,1995,1
Lebanon,LBN,1996,1
Lebanon,LBN,1997,1
Lebanon,LBN,1998,1
Lebanon,LBN,1999,1
Lebanon,LBN,2000,1
Lebanon,LBN,2001,1
Lebanon,LBN,2002,1
Lebanon,LBN,2003,1
Lebanon,LBN,2004,1
Lebanon,LBN,2005,1
Lebanon,LBN,2006,1
Lebanon,LBN,2007,1
Lebanon,LBN,2008,1
Lebanon,LBN,2009,1
Lebanon,LBN,2010,1
Lebanon,LBN,2011,1
Lebanon,LBN,2012,1
Lebanon,LBN,2013,1
Lebanon,LBN,2014,1
Lebanon,LBN,2015,1
Lebanon,LBN,2016,1
Lebanon,LBN,2017,1
Lebanon,LBN,2018,1
Lebanon,LBN,2019,1
Lebanon,LBN,2020,1
Lebanon,LBN,2021,1
Lebanon,LBN,2022,1
Lebanon,LBN,2023,1
Lesotho,LSO,1965,1
Lesotho,LSO,1966,1
Lesotho,LSO,1967,1
Lesotho,LSO,1968,1
Lesotho,LSO,1970,1
Lesotho,LSO,1993,1
Lesotho,LSO,1994,1
Lesotho,LSO,1998,1
Lesotho,LSO,2002,1
Lesotho,LSO,2003,1
Lesotho,LSO,2004,1
Lesotho,LSO,2005,1
Lesotho,LSO,2006,1
Lesotho,LSO,2007,1
Lesotho,LSO,2008,1
Lesotho,LSO,2009,1
Lesotho,LSO,2010,1
Lesotho,LSO,2011,1
Lesotho,LSO,2012,1
Lesotho,LSO,2013,1
Lesotho,LSO,2014,1
Lesotho,LSO,2015,1
Lesotho,LSO,2016,1
Lesotho,LSO,2017,1
Lesotho,LSO,2018,1
Lesotho,LSO,2019,1
Lesotho,LSO,2020,1
Lesotho,LSO,2021,1
Lesotho,LSO,2022,1
Lesotho,LSO,2023,1
Liberia,LBR,1847,1
Liberia,LBR,1848,1
Liberia,LBR,1849,0
Liberia,LBR,1850,0
Liberia,LBR,1851,1
Liberia,LBR,1852,1
Liberia,LBR,1853,0
Liberia,LBR,1854,0
Liberia,LBR,1855,1
Liberia,LBR,1856,1
Liberia,LBR,1857,0
Liberia,LBR,1858,0
Liberia,LBR,1859,0
Liberia,LBR,1860,0
Liberia,LBR,1861,0
Liberia,LBR,1862,0
Liberia,LBR,1863,0
Liberia,LBR,1864,0
Liberia,LBR,1865,0
Liberia,LBR,1866,0
Liberia,LBR,1867,1
Liberia,LBR,1868,1
Liberia,LBR,1869,1
Liberia,LBR,1870,1
Liberia,LBR,1871,1
Liberia,LBR,1872,1
Liberia,LBR,1873,0
Liberia,LBR,1874,0
Liberia,LBR,1875,1
Liberia,LBR,1876,1
Liberia,LBR,1877,1
Liberia,LBR,1878,1
Liberia,LBR,1879,0
Liberia,LBR,1880,0
Liberia,LBR,1881,0
Liberia,LBR,1882,0
Liberia,LBR,1883,0
Liberia,LBR,1884,0
Liberia,LBR,1885,0
Liberia,LBR,1886,0
Liberia,LBR,1887,0
Liberia,LBR,1888,0
Liberia,LBR,1889,0
Liberia,LBR,1890,0
Liberia,LBR,1891,1
Liberia,LBR,1892,1
Liberia,LBR,1893,0
Liberia,LBR,1894,0
Liberia,LBR,1895,0
Liberia,LBR,1896,0
Liberia,LBR,1897,0
Liberia,LBR,1898,0
Liberia,LBR,1899,0
Liberia,LBR,1900,0
Liberia,LBR,1901,0
Liberia,LBR,1902,0
Liberia,LBR,1903,1
Liberia,LBR,1904,1
Liberia,LBR,1905,1
Liberia,LBR,1906,1
Liberia,LBR,1907,0
Liberia,LBR,1908,0
Liberia,LBR,1909,0
Liberia,LBR,1910,0
Liberia,LBR,1911,1
Liberia,LBR,1912,1
Liberia,LBR,1913,1
Liberia,LBR,1914,1
Liberia,LBR,1915,0
Liberia,LBR,1916,0
Liberia,LBR,1917,0
Liberia,LBR,1918,0
Liberia,LBR,1919,0
Liberia,LBR,1920,0
Liberia,LBR,1921,0
Liberia,LBR,1922,0
Liberia,LBR,1923,1
Liberia,LBR,1924,1
Liberia,LBR,1925,1
Liberia,LBR,1926,1
Liberia,LBR,1927,1
Liberia,LBR,1928,1
Liberia,LBR,1929,1
Liberia,LBR,1930,1
Liberia,LBR,1931,1
Liberia,LBR,1932,1
Liberia,LBR,1933,1
Liberia,LBR,1934,1
Liberia,LBR,1935,1
Liberia,LBR,1936,1
Liberia,LBR,1937,1
Liberia,LBR,1938,1
Liberia,LBR,1939,0
Liberia,LBR,1940,0
Liberia,LBR,1941,0
Liberia,LBR,1942,0
Liberia,LBR,1943,0
Liberia,LBR,1944,0
Liberia,LBR,1945,0
Liberia,LBR,1946,0
Liberia,LBR,1947,0
Liberia,LBR,1948,0
Liberia,LBR,1949,0
Liberia,LBR,1950,0
Liberia,LBR,1951,1
Liberia,LBR,1952,1
Liberia,LBR,1953,1
Liberia,LBR,1954,1
Liberia,LBR,1955,0
Liberia,LBR,1956,0
Liberia,LBR,1957,0
Liberia,LBR,1958,0
Liberia,LBR,1959,0
Liberia,LBR,1960,0
Liberia,LBR,1961,0
Liberia,LBR,1962,0
Liberia,LBR,1963,0
Liberia,LBR,1964,0
Liberia,LBR,1965,0
Liberia,LBR,1966,0
Liberia,LBR,1967,0
Liberia,LBR,1968,0
Liberia,LBR,1969,0
Liberia,LBR,1970,0
Liberia,LBR,1971,0
Liberia,LBR,1972,0
Liberia,LBR,1973,0
Liberia,LBR,1974,0
Liberia,LBR,1975,0
Liberia,LBR,1976,0
Liberia,LBR,1977,0
Liberia,LBR,1978,0
Liberia,LBR,1979,0
Liberia,LBR,1980,0
Liberia,LBR,1985,1
Liberia,LBR,1986,1
Liberia,LBR,1987,1
Liberia,LBR,1988,1
Liberia,LBR,1989,1
Liberia,LBR,1997,1
Liberia,LBR,1998,1
Liberia,LBR,1999,1
Liberia,LBR,2000,1
Liberia,LBR,2001,1
Liberia,LBR,2002,1
Liberia,LBR,2003,1
Liberia,LBR,2005,1
Liberia,LBR,2006,1
Liberia,LBR,2007,1
Liberia,LBR,2008,1
Liberia,LBR,2009,1
Liberia,LBR,2010,1
Liberia,LBR,2011,1
Liberia,LBR,2012,1
Liberia,LBR,2013,1
Liberia,LBR,2014,1
Liberia,LBR,2015,1
Liberia,LBR,2016,1
Liberia,LBR,2017,1
Liberia,LBR,2018,1
Liberia,LBR,2019,1
Liberia,LBR,2020,1
Liberia,LBR,2021,1
Liberia,LBR,2022,1
Liberia,LBR,2023,1
Libya,LBY,1952,1
Libya,LBY,1953,1
Libya,LBY,1954,1
Libya,LBY,1955,1
Libya,LBY,1956,0
Libya,LBY,1957,0
Libya,LBY,1958,0
Libya,LBY,1959,0
Libya,LBY,1960,1
Libya,LBY,1961,1
Libya,LBY,1962,1
Libya,LBY,1963,1
Libya,LBY,1964,0
Libya,LBY,1965,1
Libya,LBY,1966,1
Libya,LBY,1967,1
Libya,LBY,1968,1
Libya,LBY,2012,1
Libya,LBY,2013,1
Libya,LBY,2014,1
Libya,LBY,2015,1
Libya,LBY,2016,1
Libya,LBY,2017,1
Libya,LBY,2018,1
Libya,LBY,2019,1
Libya,LBY,2020,1
Libya,LBY,2021,1
Libya,LBY,2022,1
Libya,LBY,2023,1
Lithuania,LTU,1917,1
Lithuania,LTU,1920,1
Lithuania,LTU,1921,1
Lithuania,LTU,1922,1
Lithuania,LTU,1923,1
Lithuania,LTU,1924,1
Lithuania,LTU,1925,1
Lithuania,LTU,1926,1
Lithuania,LTU,1936,0
Lithuania,LTU,1940,0
Lithuania,LTU,1941,0
Lithuania,LTU,1942,0
Lithuania,LTU,1943,0
Lithuania,LTU,1944,0
Lithuania,LTU,1945,0
Lithuania,LTU,1946,0
Lithuania,LTU,1947,0
Lithuania,LTU,1948,0
Lithuania,LTU,1949,0
